路線ID,バス会社ID,バス停ID,バス停名称,路線名称
26,432.0,359,西大島駅前,両２８出入
26,432.0,360,五ノ橋,両２８出入
26,432.0,361,亀戸駅通り,両２８出入
26,432.0,362,亀戸一丁目,両２８出入
26,432.0,363,江東車庫前,両２８出入
26,432.0,364,錦糸町駅前,両２８出入
26,432.0,365,江東橋,両２８出入
26,432.0,366,緑三丁目,両２８出入
26,432.0,367,緑二丁目,両２８出入
26,432.0,368,緑一丁目,両２８出入
26,432.0,369,両国四丁目,両２８出入
26,432.0,370,両国駅入口,両２８出入
26,432.0,371,両国駅前,両２８出入
27,432.0,372,東陽町駅前,亀２１
27,432.0,373,江東運転免許試験場前,亀２１
25,432.0,347,日曹橋,両２８出入
25,432.0,348,南砂三丁目,両２８出入
27,432.0,374,福島橋,亀２１
27,432.0,375,学校通り,亀２１
27,432.0,376,南砂六丁目,亀２１
27,432.0,377,元八幡,亀２１
27,432.0,378,袖ヶ浦,亀２１
27,432.0,379,東砂六丁目,亀２１
27,432.0,380,旧葛西橋,亀２１
18,432.0,251,東砂四丁目,両２８
27,432.0,381,亀高橋,亀２１
27,432.0,382,北砂七丁目,亀２１
27,432.0,383,北砂五丁目,亀２１
27,432.0,384,北砂六丁目,亀２１
27,432.0,385,大島五丁目,亀２１
27,432.0,386,大島駅前,亀２１
27,432.0,387,城東特別支援学校前,亀２１
27,432.0,388,竪川大橋北詰,亀２１
27,432.0,389,亀戸六丁目,亀２１
27,432.0,390,水神森,亀２１
27,432.0,391,亀戸駅前,亀２１
27,432.0,372,東陽町駅前,亀２１
27,432.0,373,江東運転免許試験場前,亀２１
25,432.0,347,日曹橋,両２８出入
25,432.0,348,南砂三丁目,両２８出入
27,432.0,374,福島橋,亀２１
27,432.0,375,学校通り,亀２１
27,432.0,376,南砂六丁目,亀２１
27,432.0,377,元八幡,亀２１
27,432.0,378,袖ヶ浦,亀２１
27,432.0,379,東砂六丁目,亀２１
27,432.0,380,旧葛西橋,亀２１
18,432.0,251,東砂四丁目,両２８
27,432.0,381,亀高橋,亀２１
27,432.0,382,北砂七丁目,亀２１
27,432.0,383,北砂五丁目,亀２１
27,432.0,384,北砂六丁目,亀２１
27,432.0,385,大島五丁目,亀２１
27,432.0,386,大島駅前,亀２１
27,432.0,387,城東特別支援学校前,亀２１
27,432.0,388,竪川大橋北詰,亀２１
27,432.0,389,亀戸六丁目,亀２１
27,432.0,390,水神森,亀２１
27,432.0,391,亀戸駅前,亀２１
28,432.0,392,亀戸駅前,亀２３
18,432.0,260,亀戸駅通り,両２８
18,432.0,259,五ノ橋,両２８
18,432.0,258,西大島駅前,両２８
18,432.0,257,大島一丁目,両２８
28,432.0,393,小名木川小学校入口,亀２３
28,432.0,394,北砂五丁目団地,亀２３
27,432.0,384,北砂六丁目,亀２１
27,432.0,383,北砂五丁目,亀２１
27,432.0,382,北砂七丁目,亀２１
27,432.0,381,亀高橋,亀２１
28,432.0,395,南砂五丁目団地,亀２３
28,432.0,396,南砂三丁目みどり団地前,亀２３
28,432.0,397,南砂町駅前,亀２３
28,432.0,398,南砂町駅入口,亀２３
28,432.0,399,東部療育センター前,亀２３
28,432.0,400,江東高齢者医療センター,亀２３
25,432.0,344,江東高齢者医療センター入口,両２８出入
25,432.0,345,新砂三丁目アパート,両２８出入
28,432.0,397,南砂町駅前,亀２３
28,432.0,396,南砂三丁目みどり団地前,亀２３
28,432.0,395,南砂五丁目団地,亀２３
27,432.0,381,亀高橋,亀２１
27,432.0,382,北砂七丁目,亀２１
27,432.0,383,北砂五丁目,亀２１
27,432.0,384,北砂六丁目,亀２１
28,432.0,394,北砂五丁目団地,亀２３
28,432.0,393,小名木川小学校入口,亀２３
18,432.0,257,大島一丁目,両２８
18,432.0,258,西大島駅前,両２８
18,432.0,259,五ノ橋,両２８
18,432.0,260,亀戸駅通り,両２８
28,432.0,392,亀戸駅前,亀２３
29,432.0,401,葛西橋,亀２４
29,432.0,402,東砂五丁目,亀２４
29,432.0,403,第七砂町小学校前,亀２４
29,432.0,404,東砂三丁目,亀２４
29,432.0,405,東砂二丁目,亀２４
29,432.0,406,第五大島小学校前,亀２４
29,432.0,407,東大島駅入口,亀２４
29,432.0,408,大島八丁目,亀２４
29,432.0,409,大島七丁目,亀２４
29,432.0,410,中の橋通り,亀２４
29,432.0,411,大島駅前,亀２４
29,432.0,412,大島三丁目,亀２４
29,432.0,413,西大島駅前,亀２４
18,432.0,259,五ノ橋,両２８
29,432.0,414,亀戸駅通り,亀２４
29,432.0,415,亀戸駅前,亀２４
29,432.0,401,葛西橋,亀２４
30,432.0,416,東砂六丁目北,亀２４
30,432.0,417,東砂五丁目,亀２４
30,432.0,418,第七砂町小学校前,亀２４
30,432.0,419,東砂三丁目,亀２４
30,432.0,420,東砂二丁目,亀２４
30,432.0,421,第五大島小学校前,亀２４
30,432.0,422,東大島駅入口,亀２４
29,432.0,409,大島七丁目,亀２４
29,432.0,410,中の橋通り,亀２４
29,432.0,411,大島駅前,亀２４
29,432.0,412,大島三丁目,亀２４
29,432.0,413,西大島駅前,亀２４
18,432.0,259,五ノ橋,両２８
29,432.0,414,亀戸駅通り,亀２４
29,432.0,415,亀戸駅前,亀２４
31,432.0,423,亀戸駅前,亀２６
27,432.0,390,水神森,亀２１
27,432.0,389,亀戸六丁目,亀２１
31,432.0,424,亀戸七丁目,亀２６
31,432.0,425,亀戸九丁目,亀２６
31,432.0,426,浅間神社,亀２６
31,432.0,427,中川新橋,亀２６
31,432.0,428,小松川三丁目,亀２６
31,432.0,429,小松川警察署前,亀２６
31,432.0,430,京葉交差点,亀２６
31,432.0,431,東小松川一丁目,亀２６
31,432.0,432,松江,亀２６
31,432.0,433,西一之江四丁目,亀２６
31,432.0,434,西一之江三丁目,亀２６
31,432.0,435,一之江五丁目,亀２６
31,432.0,436,一之江四丁目,亀２６
31,432.0,437,一之江駅前,亀２６
31,432.0,438,今井,亀２６
31,432.0,423,亀戸駅前,亀２６
27,432.0,390,水神森,亀２１
27,432.0,389,亀戸六丁目,亀２１
31,432.0,424,亀戸七丁目,亀２６
31,432.0,425,亀戸九丁目,亀２６
31,432.0,426,浅間神社,亀２６
31,432.0,427,中川新橋,亀２６
31,432.0,428,小松川三丁目,亀２６
31,432.0,429,小松川警察署前,亀２６
31,432.0,430,京葉交差点,亀２６
31,432.0,431,東小松川一丁目,亀２６
31,432.0,432,松江,亀２６
31,432.0,433,西一之江四丁目,亀２６
31,432.0,434,西一之江三丁目,亀２６
31,432.0,435,一之江五丁目,亀２６
31,432.0,436,一之江四丁目,亀２６
31,432.0,437,一之江駅前,亀２６
31,432.0,438,今井,亀２６
32,432.0,439,なぎさニュータウン,亀２９
32,432.0,440,南葛西小学校前,亀２９
32,432.0,441,堀江団地,亀２９
32,432.0,442,堀江団地入口,亀２９
32,432.0,443,葛西南高校前,亀２９
32,432.0,444,新田,亀２９
32,432.0,445,第四葛西小学校前,亀２９
32,432.0,446,葛西駅通り,亀２９
32,432.0,447,中葛西五丁目,亀２９
32,432.0,448,西葛西六丁目,亀２９
32,432.0,449,西葛西駅前,亀２９
32,432.0,450,スポーツセンター前,亀２９
18,432.0,247,宇喜田,両２８
18,432.0,248,葛西橋東詰,両２８
18,432.0,249,東砂六丁目,両２８
18,432.0,250,旧葛西橋,両２８
18,432.0,251,東砂四丁目,両２８
18,432.0,252,亀高橋,両２８
18,432.0,253,北砂四丁目,両２８
18,432.0,254,境川,両２８
18,432.0,255,北砂二丁目,両２８
18,432.0,256,北砂三丁目,両２８
18,432.0,257,大島一丁目,両２８
18,432.0,258,西大島駅前,両２８
18,432.0,259,五ノ橋,両２８
18,432.0,260,亀戸駅通り,両２８
28,432.0,392,亀戸駅前,亀２３
32,432.0,439,なぎさニュータウン,亀２９
32,432.0,440,南葛西小学校前,亀２９
32,432.0,441,堀江団地,亀２９
32,432.0,442,堀江団地入口,亀２９
32,432.0,443,葛西南高校前,亀２９
32,432.0,444,新田,亀２９
32,432.0,445,第四葛西小学校前,亀２９
32,432.0,446,葛西駅通り,亀２９
32,432.0,447,中葛西五丁目,亀２９
32,432.0,448,西葛西六丁目,亀２９
32,432.0,449,西葛西駅前,亀２９
32,432.0,450,スポーツセンター前,亀２９
18,432.0,247,宇喜田,両２８
18,432.0,248,葛西橋東詰,両２８
18,432.0,249,東砂六丁目,両２８
18,432.0,250,旧葛西橋,両２８
18,432.0,251,東砂四丁目,両２８
18,432.0,252,亀高橋,両２８
18,432.0,253,北砂四丁目,両２８
18,432.0,254,境川,両２８
18,432.0,255,北砂二丁目,両２８
18,432.0,256,北砂三丁目,両２８
18,432.0,257,大島一丁目,両２８
18,432.0,258,西大島駅前,両２８
18,432.0,259,五ノ橋,両２８
18,432.0,260,亀戸駅通り,両２８
28,432.0,392,亀戸駅前,亀２３
33,432.0,451,大井町駅東口,井９２
33,432.0,452,仙台坂,井９２
33,432.0,453,青物横丁,井９２
33,432.0,454,都立八潮高校前,井９２
33,432.0,455,都立産業技術高専品川Ｃ前,井９２
33,432.0,456,品川総合福祉センター前,井９２
33,432.0,457,明晴学園前,井９２
33,432.0,458,八潮北,井９２
33,432.0,459,八潮パークタウン,井９２
33,432.0,460,八潮南,井９２
33,432.0,461,大井消防署八潮出張所前,井９２
33,432.0,462,八潮東,井９２
33,432.0,463,八潮公園前,井９２
33,432.0,457,明晴学園前,井９２
33,432.0,456,品川総合福祉センター前,井９２
33,432.0,455,都立産業技術高専品川Ｃ前,井９２
33,432.0,464,東京工科専門学校前,井９２
33,432.0,452,仙台坂,井９２
33,432.0,451,大井町駅東口,井９２
34,432.0,465,大井町駅東口,井９６
34,432.0,466,仙台坂,井９６
33,432.0,453,青物横丁,井９２
34,432.0,467,都立八潮高校前,井９６
34,432.0,468,東品川ゆうゆうプラザ前,井９６
34,432.0,469,東品川橋,井９６
34,432.0,470,天王洲公園前,井９６
34,432.0,471,天王洲アイル,井９６
34,432.0,472,新東海橋,井９６
34,432.0,473,昭和橋,井９６
34,432.0,474,東品川三丁目,井９６
34,432.0,475,南品川二丁目,井９６
34,432.0,476,南馬場,井９６
34,432.0,477,南品川五丁目,井９６
33,432.0,453,青物横丁,井９２
34,432.0,466,仙台坂,井９６
34,432.0,465,大井町駅東口,井９６
35,432.0,478,大井町駅東口,井９８
34,432.0,466,仙台坂,井９６
33,432.0,453,青物横丁,井９２
35,432.0,479,都立八潮高校前,井９８
35,432.0,480,品川清掃工場前,井９８
35,432.0,481,２号バース前,井９８
35,432.0,482,４号バース前,井９８
35,432.0,483,５号バース前,井９８
35,432.0,484,６号バース前,井９８
35,432.0,485,東京税関大井出張所前,井９８
35,432.0,486,八潮二丁目,井９８
35,432.0,487,大井水産物埠頭入口,井９８
35,432.0,488,ニチレイ前,井９８
35,432.0,489,セントラルビル前,井９８
35,432.0,490,鴻池運輸前,井９８
35,432.0,491,丸全昭和前,井９８
35,432.0,492,ダイトー大井物流センター前,井９８
35,432.0,493,大井埠頭バンプール前,井９８
35,432.0,494,大井シャシープール前,井９８
35,432.0,495,大井水産物埠頭前,井９８
35,432.0,478,大井町駅東口,井９８
34,432.0,466,仙台坂,井９６
33,432.0,453,青物横丁,井９２
35,432.0,479,都立八潮高校前,井９８
35,432.0,480,品川清掃工場前,井９８
35,432.0,481,２号バース前,井９８
36,432.0,496,３号バース前,井９８
36,432.0,497,４号バース前,井９８
35,432.0,484,６号バース前,井９８
36,432.0,498,みなとが丘ふ頭公園前,井９８
36,432.0,499,東京税関大井出張所前,井９８
36,432.0,500,八潮二丁目,井９８
36,432.0,501,大井水産物埠頭入口,井９８
36,432.0,502,ニチレイ前,井９８
36,432.0,503,セントラルビル前,井９８
36,432.0,504,鴻池運輸前,井９８
36,432.0,505,丸全昭和前,井９８
36,432.0,506,ダイトー大井物流センター前,井９８
35,432.0,494,大井シャシープール前,井９８
35,432.0,495,大井水産物埠頭前,井９８
35,432.0,478,大井町駅東口,井９８
34,432.0,466,仙台坂,井９６
33,432.0,453,青物横丁,井９２
35,432.0,479,都立八潮高校前,井９８
35,432.0,480,品川清掃工場前,井９８
35,432.0,481,２号バース前,井９８
35,432.0,482,４号バース前,井９８
35,432.0,483,５号バース前,井９８
35,432.0,484,６号バース前,井９８
35,432.0,485,東京税関大井出張所前,井９８
35,432.0,486,八潮二丁目,井９８
35,432.0,487,大井水産物埠頭入口,井９８
35,432.0,507,大井水産物埠頭前,井９８
35,432.0,478,大井町駅東口,井９８
34,432.0,466,仙台坂,井９６
33,432.0,453,青物横丁,井９２
35,432.0,479,都立八潮高校前,井９８
35,432.0,480,品川清掃工場前,井９８
35,432.0,481,２号バース前,井９８
36,432.0,496,３号バース前,井９８
36,432.0,497,４号バース前,井９８
35,432.0,484,６号バース前,井９８
36,432.0,498,みなとが丘ふ頭公園前,井９８
36,432.0,499,東京税関大井出張所前,井９８
36,432.0,500,八潮二丁目,井９８
36,432.0,501,大井水産物埠頭入口,井９８
36,432.0,508,大井水産物埠頭前,井９８
37,432.0,509,千住車庫前,北４７
37,432.0,510,千住四丁目,北４７
37,432.0,511,千住二丁目,北４７
37,432.0,512,北千住駅前,北４７
38,432.0,513,足立清掃工場前,北４７
38,432.0,514,水神,北４７
38,432.0,515,北保木間,北４７
38,432.0,516,保木間,北４７
38,432.0,517,保木間仲通り,北４７
38,432.0,518,旧道交差点,北４７
38,432.0,519,公園前,北４７
38,432.0,520,竹の塚駅前,北４７
38,432.0,521,公園前,北４７
38,432.0,522,旧道交差点,北４７
38,432.0,523,保木間仲通り,北４７
38,432.0,524,保木間一丁目,北４７
38,432.0,525,六月町,北４７
38,432.0,526,平野町,北４７
38,432.0,527,島根町,北４７
38,432.0,528,小右衛門町,北４７
38,432.0,529,足立区役所前,北４７
38,432.0,530,弥生町,北４７
38,432.0,531,都立足立高校前,北４７
38,432.0,532,千住車庫前,北４７
38,432.0,533,千住四丁目,北４７
38,432.0,534,千住二丁目,北４７
38,432.0,535,北千住駅前,北４７
38,432.0,513,足立清掃工場前,北４７
38,432.0,514,水神,北４７
38,432.0,515,北保木間,北４７
38,432.0,516,保木間,北４７
38,432.0,517,保木間仲通り,北４７
38,432.0,518,旧道交差点,北４７
38,432.0,519,公園前,北４７
38,432.0,520,竹の塚駅前,北４７
38,432.0,521,公園前,北４７
38,432.0,522,旧道交差点,北４７
38,432.0,523,保木間仲通り,北４７
38,432.0,524,保木間一丁目,北４７
38,432.0,525,六月町,北４７
38,432.0,526,平野町,北４７
38,432.0,527,島根町,北４７
38,432.0,528,小右衛門町,北４７
38,432.0,536,足立区役所,北４７
38,432.0,537,足立区役所前,北４７
38,432.0,538,弥生町,北４７
38,432.0,539,都立足立高校前,北４７
38,432.0,540,千住車庫前,北４７
38,432.0,541,千住四丁目,北４７
38,432.0,542,千住二丁目,北４７
38,432.0,543,北千住駅前,北４７
37,432.0,509,千住車庫前,北４７
37,432.0,510,千住四丁目,北４７
37,432.0,511,千住二丁目,北４７
37,432.0,512,北千住駅前,北４７
39,432.0,544,足立区役所,北４７
39,432.0,545,弥生町,北４７
39,432.0,546,都立足立高校前,北４７
39,432.0,547,千住車庫前,北４７
39,432.0,548,千住四丁目,北４７
39,432.0,549,千住二丁目,北４７
39,432.0,550,北千住駅前,北４７
38,432.0,513,足立清掃工場前,北４７
38,432.0,514,水神,北４７
38,432.0,515,北保木間,北４７
38,432.0,516,保木間,北４７
38,432.0,517,保木間仲通り,北４７
38,432.0,518,旧道交差点,北４７
38,432.0,519,公園前,北４７
38,432.0,520,竹の塚駅前,北４７
38,432.0,521,公園前,北４７
38,432.0,522,旧道交差点,北４７
38,432.0,523,保木間仲通り,北４７
38,432.0,524,保木間一丁目,北４７
38,432.0,525,六月町,北４７
38,432.0,526,平野町,北４７
38,432.0,527,島根町,北４７
38,432.0,528,小右衛門町,北４７
38,432.0,529,足立区役所前,北４７
38,432.0,530,弥生町,北４７
38,432.0,531,都立足立高校前,北４７
38,432.0,532,千住車庫前,北４７
38,432.0,533,千住四丁目,北４７
38,432.0,534,千住二丁目,北４７
38,432.0,535,北千住駅前,北４７
40,432.0,551,五反田駅,反９４
40,432.0,552,高輪台駅前,反９４
40,432.0,553,白金台二丁目,反９４
40,432.0,554,明治学院前,反９４
40,432.0,555,白金台一丁目,反９４
40,432.0,556,魚籃坂下,反９４
40,432.0,557,古川橋,反９４
40,432.0,558,三ノ橋,反９４
40,432.0,559,二ノ橋,反９４
40,432.0,560,麻布十番駅前,反９４
40,432.0,561,中ノ橋［港区］,反９４
40,432.0,562,赤羽橋駅前,反９４
40,432.0,551,五反田駅,反９４
40,432.0,552,高輪台駅前,反９４
40,432.0,553,白金台二丁目,反９４
40,432.0,554,明治学院前,反９４
40,432.0,555,白金台一丁目,反９４
41,432.0,563,白金高輪駅前,反９４
41,432.0,564,魚籃坂下,反９４
41,432.0,565,古川橋,反９４
41,432.0,566,三ノ橋,反９４
41,432.0,567,二ノ橋,反９４
41,432.0,568,麻布十番駅前,反９４
41,432.0,569,中ノ橋［港区］,反９４
41,432.0,570,赤羽橋駅前,反９４
42,432.0,571,五反田駅,反９６
42,432.0,572,東五反田一丁目,反９６
